loc_id,Country,State,Month,nb_birds,nb_species,loc_type,cats,dogs,nb_trees,brsh_piles,water_srcs,bird_baths,nearby_feeders,housing_density,fed_yr_round
L1798993,US,MI,2,8,4,woods,1,1,9,1,0,1,0,1,1
L1808229,US,CT,1,8,1,woods,0,1,39,1,0,1,0,1,1
L18726,CA,QC,12,8,2,woods,0,0,35,1,0,0,0,1,1
L1968665,US,TX,2,8,2,woods,1,1,15,1,0,1,1,1,1
L2031362,US,NY,1,8,1,woods,0,0,11,1,1,0,1,1,1
L2409593,US,NY,1,8,2,woods,0,1,21,1,0,1,1,1,1
L2421495,CA,ON,12,8,1,woods,0,0,11,0,0,0,0,1,0
L2427454,CA,ON,11,8,1,woods,0,1,25,1,0,1,0,1,1
L2446158,US,WI,11,8,1,woods,0,0,35,1,0,1,0,1,1
L2459199,US,MI,1,8,2,woods,0,1,9,0,1,1,0,1,1
L2605043,CA,QC,12,8,1,woods,0,0,32,1,0,0,0,1,1
L274038,US,CO,11,8,1,woods,0,0,19,1,1,0,1,1,0
L27658,US,MA,1,8,1,woods,0,0,15,0,0,1,0,1,1
L283534,US,IL,1,8,1,woods,0,1,28,11,1,0,0,1,0
L3155429,US,VA,1,8,1,woods,0,1,25,1,0,1,0,1,1
L3161620,US,NY,12,8,1,woods,1,0,38,1,0,0,0,1,1
L3168890,US,KY,1,8,2,woods,1,1,11,1,0,1,0,1,1
L3169492,US,NY,12,8,1,woods,1,0,21,1,0,0,0,1,1
L3232465,CA,ON,12,8,1,woods,0,0,25,4,0,1,0,1,1
L3236616,US,NM,2,8,1,woods,1,1,6,0,0,0,0,1,1
L3312733,US,ME,1,8,1,woods,0,1,12,1,0,1,1,1,1
L352528,US,MN,3,8,1,woods,0,1,31,1,0,1,0,1,1
L357435,US,NY,3,8,1,woods,0,0,49,4,4,1,0,1,1
L364034,US,IN,1,8,2,woods,0,1,28,1,0,1,1,1,0
L364432,US,DE,2,8,1,woods,0,1,21,0,0,1,1,1,1
L373662,US,MD,2,8,2,woods,0,0,25,1,0,0,0,1,1
L39795,US,PA,12,8,1,woods,0,0,14,1,0,1,1,1,1
L4001543,US,PA,3,8,2,woods,1,1,29,1,0,1,1,1,1
L4031648,US,CT,1,8,1,woods,0,1,12,1,0,1,0,1,1
L42544,US,CT,1,8,1,woods,1,1,18,4,1,1,0,1,0
L4338542,US,NC,1,8,3,woods,0,0,39,1,1,1,0,1,1
L481985,US,WA,12,8,1,woods,1,1,25,1,0,1,0,1,1
L5081850,US,ME,12,8,1,woods,0,0,42,1,1,1,1,1,1
L5082401,US,AR,4,8,3,woods,0,1,19,1,1,1,0,1,1
L5114138,US,ID,2,8,1,woods,1,1,12,1,0,1,1,1,1
L5125439,US,WI,1,8,1,woods,1,1,25,1,0,1,0,1,1
L5143896,US,NY,2,8,2,woods,1,0,7,1,0,1,0,1,1
L5181157,US,MD,1,8,1,woods,0,0,17,1,0,1,1,1,1
L5181157,US,MD,12,8,3,woods,0,0,17,1,0,1,1,1,1
L5215597,CA,ON,12,8,1,woods,0,1,28,1,0,1,0,1,1
L5398015,CA,ON,12,8,1,woods,0,0,32,1,1,0,1,1,1
L5576036,US,MN,3,8,1,woods,0,0,18,1,0,1,1,1,1
L597354,CA,NB,12,8,2,woods,0,0,29,1,4,0,1,1,1
L597379,CA,ON,2,8,1,woods,1,0,17,0,1,1,0,1,1
L597647,US,NC,1,8,3,woods,0,1,21,1,0,1,0,1,1
L612592,US,OH,1,8,2,woods,1,1,13,1,1,0,0,1,1
L615600,US,PA,2,8,2,woods,0,1,29,4,0,1,0,1,1
L6463159,US,VA,12,8,1,woods,0,0,32,1,0,1,0,1,1
L6601871,US,MI,3,8,2,woods,0,1,28,1,11,1,0,1,1
L6620135,US,MN,3,8,1,woods,0,0,25,1,1,1,1,1,1
L7424398,US,NY,1,8,2,woods,0,1,42,1,0,1,1,1,1
L76205,US,CO,12,8,3,woods,0,0,42,1,0,1,0,1,1
L77908,US,MD,12,8,1,woods,0,1,25,1,0,1,1,1,1
L801121,US,NM,2,8,1,woods,0,0,9,0,0,1,0,1,1
L8088689,US,MA,3,8,1,woods,0,1,15,1,0,1,0,1,1
L8134667,CA,SK,4,8,2,woods,1,0,27,11,1,0,0,1,1
L8172284,CA,QC,3,8,2,woods,1,1,12,1,0,0,0,1,1
L8181426,CA,BC,1,8,1,woods,1,0,12,0,0,1,1,1,1
L8263451,US,MI,3,8,1,woods,0,1,35,4,1,1,0,1,1
L8291022,US,MD,2,8,2,woods,0,1,18,1,1,0,0,1,1
L8328291,US,MN,12,8,2,woods,0,0,32,1,1,0,0,1,1
L8365597,CA,BC,4,8,2,woods,0,1,22,0,1,0,0,1,0
L8761488,US,AL,2,8,2,woods,0,0,28,1,0,1,0,1,1
L8931816,US,MN,12,8,1,woods,0,1,21,1,0,0,0,1,1
L9602173,US,MO,12,8,1,woods,0,1,25,1,1,1,0,1,1
L1001960,US,AK,11,8,2,woods,0,1,25,1,0,0,0,1,0
L10108686,US,PA,12,8,1,woods,0,1,18,1,1,0,0,1,1
L10118607,US,OH,2,8,1,woods,0,0,11,1,0,1,1,1,1
L10148538,US,NH,12,8,1,woods,0,1,32,1,0,1,0,1,1
L10174717,US,OH,2,8,2,woods,0,1,9,2,2,0,1,1,1
L10226995,US,MA,1,8,2,woods,1,1,12,1,0,1,0,1,1
L10227545,CA,ON,2,8,3,woods,0,0,49,1,0,1,1,1,1
L1023630,CA,ON,1,8,1,woods,0,0,49,1,1,0,0,1,1
L1023630,CA,ON,2,8,1,woods,0,0,49,1,1,0,0,1,1
L1032396,US,CT,12,8,1,woods,0,0,24,1,1,4,1,1,1
L1034247,CA,ON,1,8,1,woods,0,1,49,1,0,1,1,1,1
L103518,US,OH,2,8,2,woods,0,0,27,0,0,1,0,1,1
L1037390,US,PA,12,8,3,woods,0,1,22,1,1,1,0,1,1
L104786,CA,ON,1,8,1,woods,0,0,15,1,0,1,0,1,1
L1049832,US,WA,2,8,1,woods,0,1,12,1,1,0,1,1,1
L10509894,US,ME,12,8,1,woods,1,0,32,1,0,1,0,1,1
L1067320,US,MT,11,8,3,woods,0,1,27,0,0,1,0,1,1
L10861943,US,TX,1,8,3,woods,1,0,22,1,0,1,0,1,1
L12121220,US,CO,2,8,3,woods,0,0,22,1,1,1,0,1,1
L12604248,US,NE,2,8,1,woods,0,1,9,1,0,1,1,1,0
L12606021,US,NJ,2,8,1,woods,0,1,42,1,1,1,1,1,1
L12716413,US,MA,11,8,1,woods,1,1,22,1,0,1,0,1,1
L12729393,US,WI,1,8,1,woods,1,1,32,1,0,1,0,1,1
L12736699,CA,ON,2,8,1,woods,1,1,28,1,1,1,0,1,1
L12739572,US,ME,12,8,1,woods,0,0,32,4,1,1,0,1,1
L12753397,CA,QC,3,8,1,woods,0,0,11,11,0,0,0,1,0
L12753440,US,PA,12,8,1,woods,1,0,22,1,0,1,1,1,1
L12801647,US,NH,2,8,1,woods,1,0,19,1,0,1,1,1,0
L12811147,US,MI,2,8,2,woods,0,0,21,1,1,1,1,1,1
L12836508,US,IL,1,8,2,woods,0,1,25,1,0,1,0,1,1
L12855158,US,PA,2,8,2,woods,0,0,31,1,1,0,0,1,1
L131291,US,IL,1,8,1,woods,0,0,39,1,1,1,1,1,1
L13134183,US,NH,1,8,1,woods,0,0,25,0,1,0,0,1,0
L1315705,US,NY,1,8,2,woods,0,0,18,1,0,1,0,1,1
L13291734,CA,BC,1,8,1,woods,0,1,18,11,0,0,0,1,0
L13291734,CA,BC,2,8,1,woods,0,1,18,11,0,0,0,1,0
L13309523,US,TX,2,8,2,woods,1,1,25,1,0,1,1,1,1
L13339939,US,ME,2,8,1,woods,0,0,31,1,2,1,0,1,1
L13341614,CA,QC,3,8,1,woods,1,1,38,1,1,1,1,1,1
L14044306,US,MA,12,8,2,woods,0,0,7,0,0,1,1,1,1
L14658103,US,OH,4,8,2,woods,0,0,18,1,1,1,1,1,1
L153484,US,OH,2,8,1,woods,0,0,22,4,0,1,0,1,0
L162176,US,NJ,2,8,2,woods,1,0,18,1,0,0,0,1,0
L169116,US,WI,1,8,1,woods,1,0,32,1,0,1,1,1,1
L1801330,US,NY,2,8,1,woods,0,0,22,1,0,1,0,1,1
L1801939,US,VA,1,8,3,woods,0,1,25,1,0,1,0,1,1
L1829951,US,NY,12,8,1,woods,0,1,21,0,1,1,0,1,0
L18725,CA,ON,1,8,2,woods,0,1,11,1,1,0,0,1,1
L18874,CA,ON,1,8,1,woods,0,0,28,1,0,1,0,1,1
L189959,US,MN,12,8,3,woods,0,1,25,1,1,1,1,1,1
L19054,CA,NS,2,8,1,woods,0,0,22,1,1,1,0,1,0
L217653,US,NY,12,8,2,woods,0,1,15,0,0,1,1,1,0
L22436,US,ME,2,8,1,woods,0,0,32,1,0,1,1,1,1
L229730,US,MI,1,8,1,woods,1,0,12,1,1,0,0,1,0
L24047,US,PA,2,8,1,woods,1,1,12,1,1,1,1,1,1
L2410320,US,MI,1,8,1,woods,1,1,18,1,0,1,0,1,1
L2419428,US,MD,2,8,1,woods,0,1,21,0,1,1,0,1,1
L2426275,CA,ON,2,8,2,woods,0,1,28,1,0,0,1,1,0
L2434702,US,NY,1,8,1,woods,1,1,15,1,1,1,1,1,1
L2436369,US,SD,3,8,3,woods,1,1,35,4,0,1,0,1,1
L2449288,US,MI,2,8,1,woods,0,0,25,1,1,1,0,1,1
L2476829,US,MA,12,8,1,woods,0,0,22,1,0,0,0,1,1
L2513547,US,PA,1,8,1,woods,1,1,28,1,1,1,0,1,0
L2586320,CA,ON,2,8,2,woods,0,1,39,1,1,0,0,1,1
L25896,US,MI,1,8,1,woods,1,0,21,1,1,0,0,1,1
L2599473,CA,ON,1,8,2,woods,0,0,39,1,0,1,1,1,1
L2599473,CA,ON,11,8,1,woods,0,0,39,1,0,1,1,1,1
L2667002,US,MN,11,8,1,woods,0,1,22,1,0,1,1,1,1
L274106,US,MI,2,8,1,woods,0,0,22,1,1,4,0,1,1
L277306,US,NY,2,8,1,woods,0,0,49,4,1,1,1,1,1
L277665,US,OH,2,8,1,woods,1,1,42,1,1,1,1,1,1
L285374,US,NJ,12,8,2,woods,1,1,21,1,0,1,1,1,1
L3149583,US,PA,2,8,2,woods,0,0,7,1,0,1,0,1,1
L3159441,US,AR,12,8,2,woods,2,0,9,4,4,4,2,1,0
L3159683,US,IL,12,8,3,woods,0,0,18,1,1,0,1,1,0
L3160735,US,NJ,2,8,1,woods,1,1,15,1,0,1,1,1,1
L3178670,US,MA,3,8,1,woods,0,0,18,0,0,1,0,1,1
L3179168,US,CT,2,8,1,woods,0,1,15,0,1,1,1,1,0
L3192011,US,VT,3,8,1,woods,0,0,17,1,1,1,1,1,0
L3200077,US,PA,12,8,2,woods,1,1,32,4,0,0,0,1,1
L3201654,US,MA,2,8,1,woods,0,0,12,1,1,1,1,1,1
L3239205,CA,ON,1,8,1,woods,1,1,14,1,0,1,0,1,1
L352528,US,MN,1,8,1,woods,0,1,31,1,0,1,0,1,1
L3552364,CA,QC,12,8,1,woods,0,0,35,0,0,1,1,1,1
L356082,CA,QC,1,8,1,woods,0,0,21,1,1,0,0,1,0
L358008,US,PA,2,8,2,woods,0,1,15,1,0,1,1,1,0
L358601,US,KS,2,8,1,woods,0,0,13,1,1,1,1,1,1
L360377,US,MD,2,8,1,woods,0,0,25,1,1,1,0,1,0
L360845,CA,NS,3,8,4,woods,1,0,42,1,0,0,1,1,1
L361426,US,WA,1,8,1,woods,0,1,25,1,0,1,0,1,1
L36144,US,PA,2,8,1,woods,1,0,21,1,1,1,1,1,0
L382732,US,MI,1,8,3,woods,1,0,15,1,0,1,0,1,0
L3984153,US,MN,1,8,2,woods,1,1,25,1,1,1,1,1,1
L4012509,US,MA,2,8,3,woods,0,0,29,11,1,1,0,1,1
L4013433,US,PA,2,8,1,woods,1,1,8,1,0,0,1,1,0
L4040190,US,MD,2,8,2,woods,1,1,32,1,1,4,0,1,1
L4072857,CA,ON,1,8,1,woods,0,0,7,1,0,1,0,1,1
L4108172,US,IA,2,8,2,woods,1,0,25,4,1,1,1,1,1
L4151153,CA,ON,1,8,2,woods,0,1,32,1,0,1,0,1,1
L454545,US,TX,2,8,2,woods,1,0,31,1,1,1,0,1,1
L467044,CA,ON,1,8,1,woods,0,0,42,1,1,1,0,1,1
L470054,CA,SK,12,8,1,woods,1,0,18,1,0,1,1,1,1
L475078,US,WY,12,8,1,woods,1,1,42,1,1,1,0,1,1
L480099,US,NY,1,8,1,woods,0,0,18,1,1,0,0,1,1
L5083838,US,PA,12,8,2,woods,1,1,38,0,1,1,0,1,1
L5237164,CA,MB,12,8,1,woods,0,1,35,0,0,1,0,1,1
L5571773,US,OH,2,8,1,woods,1,0,11,1,1,0,0,1,1
L5583984,US,NY,12,8,1,woods,0,0,49,1,1,0,0,1,1
L597337,CA,ON,3,8,1,woods,0,0,7,1,0,0,0,1,1
L615348,US,MN,12,8,1,woods,0,1,39,1,0,1,0,1,1
L626080,US,CO,2,8,2,woods,1,0,35,1,1,1,1,1,0
L6504947,US,MN,1,8,2,woods,0,0,20,1,0,1,0,1,1
L6519983,US,UT,1,8,1,woods,0,1,11,0,0,1,1,1,1
L6524943,US,CT,1,8,1,woods,0,0,18,1,0,1,1,1,1
L6726862,US,CT,12,8,2,woods,0,0,17,1,0,1,0,1,1
L6875087,US,PA,2,8,3,woods,0,1,22,1,0,0,0,1,1
L6994638,US,MI,1,8,1,woods,0,0,11,1,0,1,1,1,0
L7128622,US,NY,2,8,1,woods,0,0,21,4,1,1,0,1,1
L72807,US,OH,12,8,2,woods,1,1,18,1,1,1,0,1,1
L76994,US,VT,1,8,1,woods,0,1,18,1,1,0,1,1,0
L78108,US,CT,12,8,1,woods,0,0,28,1,0,1,1,1,1
L788460,US,NJ,2,8,1,woods,0,1,18,1,0,1,0,1,1
L81202,US,VA,2,8,1,woods,0,0,35,4,1,0,0,1,1
L8131902,US,MI,1,8,1,woods,0,0,19,1,1,1,0,1,1
L8140244,US,VT,3,8,1,woods,0,1,20,1,0,0,1,1,1
L81628,US,MI,1,8,1,woods,0,1,18,1,1,1,0,1,1
L8227039,US,MN,1,8,1,woods,0,0,49,11,0,4,0,1,1
L8251876,US,NY,2,8,1,woods,0,0,28,4,1,1,0,1,0
L8295503,US,VT,2,8,1,woods,1,0,32,1,1,0,0,1,1
L8295503,US,VT,3,8,1,woods,1,0,32,1,1,0,0,1,1
L8383518,US,PA,12,8,1,woods,0,0,11,1,1,0,1,1,0
L8681979,US,PA,12,8,1,woods,1,1,32,1,0,1,1,1,1
L8833239,US,CO,1,8,1,woods,0,1,28,4,0,1,0,1,1
L8980731,CA,BC,12,8,1,woods,0,1,42,1,1,1,0,1,0
L980912,CA,ON,1,8,1,woods,0,1,42,4,1,0,1,1,1
L9994340,US,UT,2,8,1,woods,0,0,9,1,1,1,0,1,1
L10128834,US,PA,12,8,2,woods,0,0,25,1,0,1,1,1,1
L10207262,US,MA,12,8,1,woods,0,1,11,0,0,0,1,1,1
L10269651,CA,ON,3,8,1,woods,0,1,15,1,0,0,1,1,1
L1034444,US,NY,2,8,1,woods,0,1,15,1,0,1,1,1,1
L104099,US,NY,2,8,2,woods,0,1,15,1,0,1,0,1,1
L10470775,US,CO,1,8,2,woods,0,1,18,2,2,2,0,1,1
L12468539,US,PA,12,8,1,woods,1,1,38,1,0,1,0,1,1
L12595448,US,CO,2,8,1,woods,1,1,24,1,0,1,1,1,1
L12612923,CA,MB,2,8,1,woods,0,1,42,1,0,1,0,1,1
L12709902,CA,ON,2,8,1,woods,0,0,11,1,0,1,1,1,1
L12710081,US,NH,12,8,2,woods,0,0,21,0,0,1,0,1,1
L12711482,US,NH,2,8,1,woods,0,0,8,0,0,0,1,1,0
L12718903,CA,ON,2,8,2,woods,1,1,32,1,1,1,0,1,0
L12729113,CA,ON,2,8,1,woods,1,1,25,1,1,0,0,1,1
L12762288,US,NH,3,8,1,woods,0,0,31,0,0,1,0,1,1
L12764406,US,MA,1,8,1,woods,0,0,17,0,1,1,1,1,1
L12781459,CA,QC,2,8,1,woods,1,0,21,1,0,0,1,1,1
L12903116,US,MN,2,8,1,woods,0,0,20,1,0,1,0,1,1
L1307718,CA,ON,3,8,1,woods,0,1,49,4,0,1,0,1,0
L13085514,CA,ON,2,8,1,woods,0,0,28,1,1,1,1,1,1
L1309970,US,WI,2,8,1,woods,0,0,11,1,0,0,0,1,1
L1309970,US,WI,2,8,2,woods,0,0,11,1,0,0,0,1,1
L1311570,CA,ON,2,8,2,woods,0,0,42,1,1,1,0,1,1
L1313936,US,IA,2,8,1,woods,0,0,21,0,0,1,1,1,1
L1326233,CA,NS,1,8,1,woods,1,0,32,0,1,0,0,1,0
L13396727,US,TX,2,8,1,woods,1,0,14,1,1,1,0,1,1
L13436818,US,MN,1,8,1,woods,1,0,22,1,1,1,1,1,0
L161540,CA,NS,2,8,2,woods,0,0,32,4,0,0,1,1,0
L189337,US,MI,2,8,1,woods,0,0,15,4,0,1,0,1,1
L19242,CA,ON,12,8,1,woods,0,0,11,1,1,2,1,1,1
L2063101,US,NY,2,8,1,woods,0,0,22,1,0,1,0,1,1
L22159,US,WI,12,8,1,woods,0,0,21,1,0,1,0,1,1
L229598,CA,ON,4,8,1,woods,0,0,12,0,0,1,1,1,1
L24025,US,NY,2,8,2,woods,0,0,28,4,0,1,0,1,1
L2409725,US,MN,2,8,1,woods,0,0,18,1,0,1,1,1,1
L2411265,US,OH,12,8,1,woods,0,0,35,4,1,0,1,1,1
L2417651,CA,QC,3,8,1,woods,1,0,42,0,0,1,1,1,1
L2427590,US,AK,11,8,1,woods,0,1,31,1,0,0,0,1,0
L2429237,US,PA,1,8,2,woods,1,0,18,1,0,1,1,1,1
L2440589,US,PA,2,8,3,woods,0,0,22,1,0,1,0,1,1
L25848,US,MA,2,8,2,woods,0,0,35,0,0,1,0,1,0
L285319,CA,ON,1,8,2,woods,0,0,35,4,0,1,0,1,1
L30251,US,OH,12,8,1,woods,1,1,15,1,0,1,1,1,0
L30901,CA,ON,3,8,1,woods,0,1,35,4,0,1,1,1,0
L3144881,US,PA,2,8,1,woods,1,0,28,1,1,1,0,1,1
L3153447,US,OH,12,8,1,woods,1,0,18,4,1,1,0,1,1
L3192011,US,VT,2,8,1,woods,0,0,17,1,1,1,1,1,0
L33598,US,MN,12,8,1,woods,0,1,31,1,1,1,1,1,1
L3454960,US,MA,2,8,1,woods,0,0,31,4,0,1,1,1,1
L356082,CA,QC,1,8,2,woods,0,0,21,1,1,0,0,1,0
L356620,US,NY,1,8,1,woods,1,1,21,1,1,1,0,1,1
L356620,US,NY,2,8,1,woods,1,1,21,1,1,1,0,1,1
L363940,CA,ON,1,8,1,woods,0,0,31,2,1,2,0,1,1
L363940,CA,ON,1,8,1,woods,0,0,31,2,1,2,0,1,1
L363940,CA,ON,12,8,1,woods,0,0,31,2,1,2,0,1,1
L365273,US,WI,2,8,1,woods,0,1,25,4,0,1,0,1,0
L3976998,CA,QC,2,8,1,woods,1,0,18,0,1,0,1,1,1
L3991108,US,MI,2,8,1,woods,0,0,22,1,1,1,1,1,1
L4008308,US,AZ,1,8,2,woods,0,0,39,1,0,4,0,1,1
L4018496,US,MI,2,8,1,woods,1,1,15,0,1,1,1,1,1
L4118004,US,ME,2,8,1,woods,0,0,22,1,0,0,0,1,1
L4184514,US,CT,2,8,1,woods,0,0,11,1,0,1,1,1,0
L4355217,US,MA,2,8,1,woods,1,0,22,1,1,1,1,1,1
L460401,US,NY,2,8,3,woods,0,1,21,1,1,1,0,1,1
L460571,US,ME,12,8,2,woods,0,0,39,1,1,1,1,1,0
L468713,US,IN,2,8,1,woods,0,0,10,1,1,1,0,1,1
L482551,US,WI,1,8,1,woods,1,0,32,1,0,1,0,1,1
L5070463,US,CA,1,8,1,woods,1,1,10,1,0,1,1,1,1
L5088474,CA,QC,2,8,1,woods,0,0,7,1,0,1,1,1,0
L5096789,US,PA,2,8,2,woods,0,1,14,0,0,1,1,1,1
L5559233,US,WI,1,8,1,woods,0,0,21,1,0,1,0,1,1
L5783077,CA,ON,1,8,1,woods,0,1,42,4,1,0,0,1,1
L597354,CA,NB,1,8,1,woods,0,0,29,1,4,0,1,1,1
L597463,US,PA,3,8,1,woods,0,1,25,4,1,1,0,1,1
L611935,CA,ON,3,8,1,woods,0,0,27,0,1,0,0,1,1
L619260,US,NY,2,8,2,woods,1,0,22,1,0,1,0,1,0
L6437651,CA,ON,2,8,2,woods,0,1,25,1,1,1,1,1,0
L6468969,US,AK,1,8,1,woods,1,0,32,1,1,1,0,1,0
L6521166,CA,SK,1,8,1,woods,1,1,21,0,1,0,0,1,0
L6603269,CA,ON,2,8,1,woods,0,1,39,1,1,0,0,1,1
L6603269,CA,ON,3,8,1,woods,0,1,39,1,1,0,0,1,1
L6862789,US,WI,12,8,1,woods,1,0,19,1,0,1,0,1,1
L71675,CA,PE,3,8,1,woods,1,1,28,4,0,4,0,1,0
L8092606,CA,ON,2,8,1,woods,1,1,32,1,0,1,0,1,1
L8101703,US,AK,12,8,1,woods,0,0,21,1,1,0,0,1,0
L8106258,US,MA,12,8,1,woods,0,0,15,0,1,1,0,1,1
L8131584,CA,ON,3,8,1,woods,0,1,39,1,1,0,0,1,0
L8134073,US,PA,2,8,1,woods,0,0,12,1,1,1,0,1,1
L8144731,CA,BC,1,8,1,woods,1,0,25,0,1,1,0,1,1
L8147921,CA,ON,2,8,1,woods,0,0,42,4,0,1,0,1,1
L8150068,US,NY,1,8,2,woods,1,0,28,1,0,1,1,1,1
L8192054,US,ME,3,8,1,woods,0,0,14,0,0,1,1,1,1
L8196443,US,CO,3,8,2,woods,0,1,42,1,0,1,1,1,1
L8387947,US,PA,2,8,2,woods,1,0,28,1,1,1,0,1,1
L8435265,US,MI,1,8,1,woods,0,0,21,1,1,1,0,1,1
L8664110,US,CT,2,8,1,woods,0,0,20,0,0,0,0,1,0
L991606,US,MN,2,8,1,woods,0,0,18,0,1,0,0,1,1
L99191,US,AK,11,8,1,woods,0,0,38,4,0,1,0,1,1
L10011691,US,WA,4,8,1,woods,1,0,42,1,1,1,1,1,1
L10041917,US,RI,1,8,1,woods,0,1,21,0,1,1,1,1,1
L10067430,US,NY,2,8,3,woods,1,0,24,1,0,0,0,1,0
L10124462,CA,BC,12,8,1,woods,1,1,28,1,0,1,1,1,1
L10146533,CA,ON,2,8,1,woods,1,0,32,0,0,1,0,1,0
L10174362,US,WI,11,8,1,woods,1,1,11,0,0,1,0,1,1
L10186774,US,GA,12,8,1,woods,0,1,18,1,1,1,0,1,1
L10462044,US,MD,3,8,3,woods,0,1,15,1,0,4,0,1,1
L12584918,US,IL,11,8,1,woods,0,1,17,1,1,1,1,1,1
L12727290,US,OK,12,8,1,woods,0,1,16,1,1,1,1,1,1
L12757786,US,TN,3,8,2,woods,0,1,22,4,0,1,0,1,1
L12774962,US,GA,4,8,1,woods,1,1,25,1,1,1,1,1,1
L12798827,CA,ON,2,8,1,woods,0,1,20,1,0,1,0,1,1
L12834383,US,SC,12,8,1,woods,0,1,9,2,2,1,0,1,1
L12863501,US,TX,12,8,1,woods,0,1,25,11,0,1,0,1,0
L12872957,US,GA,4,8,3,woods,1,0,49,11,1,1,1,1,1
L1305361,US,FL,11,8,2,woods,1,1,35,1,1,1,1,1,1
L13195134,US,MD,2,8,2,woods,0,0,18,1,0,1,0,1,0
L139757,US,MI,12,8,1,woods,1,1,17,1,1,1,0,1,0
L14109206,US,GA,11,8,2,woods,0,1,18,1,0,1,0,1,1
L14426869,US,MT,1,8,1,woods,1,1,15,1,0,1,1,1,1
L162117,US,NJ,12,8,2,woods,1,1,18,1,0,1,1,1,1
L167871,US,IL,4,8,1,woods,1,1,14,1,0,4,0,1,1
L1794740,US,PA,2,8,2,woods,1,0,15,1,1,1,1,1,1
L1808865,US,VA,1,8,1,woods,0,0,12,4,1,1,0,1,1
L1808865,US,VA,1,8,1,woods,0,0,12,4,1,1,0,1,1
L1818629,US,VA,1,8,1,woods,0,0,12,1,0,1,0,1,1
L1825890,US,MO,1,8,2,woods,0,0,7,1,0,1,0,1,0
L2083472,US,OH,12,8,1,woods,1,1,28,1,0,1,1,1,1
L2419969,US,MA,2,8,3,woods,0,0,21,1,0,1,0,1,1
L2433200,US,NH,1,8,1,woods,1,1,25,1,0,1,1,1,1
L30292,US,KS,4,8,2,woods,1,1,25,1,0,1,0,1,1
L30530,US,MD,11,8,1,woods,0,0,15,1,1,0,1,1,1
L30816,US,WA,2,8,2,woods,1,1,32,1,1,1,0,1,1
L31078,US,NJ,11,8,2,woods,0,0,14,1,1,1,0,1,0
L3494895,US,VA,12,8,3,woods,1,1,28,1,0,1,0,1,1
L375599,CA,QC,1,8,2,woods,0,0,7,0,0,1,1,1,1
L375599,CA,QC,2,8,1,woods,0,0,7,0,0,1,1,1,1
L4009701,US,MA,11,8,2,woods,0,0,19,1,1,1,1,1,1
L4324482,US,NC,4,8,4,woods,0,0,17,0,1,1,0,1,1
L5119899,US,IN,4,8,1,woods,0,0,17,4,1,1,1,1,1
L5156147,US,NC,12,8,1,woods,0,0,35,11,1,0,0,1,1
L5162815,US,SC,1,8,2,woods,1,0,15,1,0,1,1,1,1
L5405534,US,NJ,2,8,2,woods,0,0,32,1,1,1,0,1,0
L5540132,US,NY,3,8,3,woods,0,0,31,4,0,1,0,1,1
L587447,US,NH,1,8,1,woods,0,1,28,1,1,1,0,1,1
L621589,US,AL,12,8,1,woods,1,1,8,1,0,1,0,1,1
L6473327,US,OR,11,8,1,woods,1,0,29,1,1,1,1,1,1
L6488878,US,NY,11,8,2,woods,0,0,18,0,1,0,1,1,1
L6969483,US,KY,2,8,1,woods,1,0,22,1,1,1,1,1,1
L7055059,US,VT,3,8,3,woods,0,0,29,0,0,1,1,1,1
L7237271,US,MA,3,8,2,woods,0,1,11,0,1,1,0,1,1
L8194487,US,VA,12,8,2,woods,0,0,49,4,0,1,0,1,0
L8227039,US,MN,2,8,1,woods,0,0,49,11,0,4,0,1,1
L8227721,US,PA,1,8,1,woods,0,0,32,4,1,1,1,1,1
L8240955,US,TX,2,8,1,woods,1,1,28,1,0,1,0,1,1
L8246872,US,VA,2,8,1,woods,0,0,32,1,0,4,1,1,1
L8291022,US,MD,11,8,1,woods,0,1,18,1,1,0,0,1,1
L8896966,US,CA,2,8,1,woods,0,1,18,1,0,1,0,1,1
L98362,US,MT,12,8,1,woods,0,0,14,0,0,1,0,1,1
L10034033,US,OH,4,8,1,woods,1,1,29,0,1,0,1,1,0
L10048829,US,SC,11,8,2,woods,0,1,29,0,1,1,1,1,1
L10085623,US,CO,3,8,1,woods,1,0,22,0,0,1,1,1,1
L10114262,US,PA,3,8,3,woods,0,1,18,1,0,1,0,1,1
L10114262,US,PA,11,8,2,woods,0,1,18,1,0,1,0,1,1
L10124331,CA,ON,4,8,1,woods,0,0,24,1,0,1,1,1,1
L10124462,CA,BC,11,8,3,woods,1,1,28,1,0,1,1,1,1
L10126159,US,VA,2,8,2,woods,0,1,32,1,0,1,0,1,1
L10126159,US,VA,3,8,2,woods,0,1,32,1,0,1,0,1,1
L10126159,US,VA,4,8,1,woods,0,1,32,1,0,1,0,1,1
L10137263,US,VA,2,8,2,woods,1,1,18,1,1,0,0,1,0
L10138876,US,NC,2,8,1,woods,0,0,25,0,0,1,0,1,1
L10144838,US,OH,4,8,3,woods,0,0,25,0,0,1,1,1,1
L10147168,US,VA,4,8,3,woods,0,0,18,1,0,1,1,1,1
L10152007,US,KS,11,8,1,woods,1,1,8,0,1,0,0,1,0
L10159606,US,NM,3,8,2,woods,1,1,39,1,0,1,1,1,1
L10171515,US,GA,2,8,1,woods,1,1,35,1,0,1,1,1,1
